"FIPS","mean_premium","n_obs","NAME","StateAbb"
"02185",NA,NA,"North Slope","AK"
"02282",NA,NA,"Yakutat","AK"
"05127",1540,64,"Scott","AR"
"48237",2152,47,"Jack","TX"
"51840",1276,895,"Winchester","VA"
"12111",2563,10347,"St. Lucie","FL"
"05131",1717,2685,"Sebastian","AR"
"18121",1632,142,"Parke","IN"
"08049",1903,306,"Grand","CO"
"20103",2203,2755,"Leavenworth","KS"
"55007",1393,170,"Bayfield","WI"
"55003",1292,102,"Ashland","WI"
"55013",1560,241,"Burnett","WI"
"22007",2091,181,"Assumption","LA"
"22025",1622,31,"Catahoula","LA"
"22027",1343,106,"Claiborne","LA"
"36045",2238,1696,"Jefferson","NY"
"06097",1900,8066,"Sonoma","CA"
"22029",1061,118,"Concordia","LA"
"26095",1036,42,"Luce","MI"
"05129",1850,62,"Searcy","AR"
"42111",1007,916,"Somerset","PA"
"27123",1970,13822,"Ramsey","MN"
"41009",1194,1386,"Columbia","OR"
"53037",1759,709,"Kittitas","WA"
"54055",1232,380,"Mercer","WV"
"12113",2557,7351,"Santa Rosa","FL"
"48385",NA,NA,"Real","TX"
"51071",1272,451,"Giles","VA"
"53065",1447,856,"Stevens","WA"
"12039",1931,582,"Gadsden","FL"
"27173",1880,162,"Yellow Medicine","MN"
"29013",1837,249,"Bates","MO"
"32007",1230,739,"Elko","NV"
"04003",1198,3949,"Cochise","AZ"
"13073",1724,7725,"Columbia","GA"
"23005",1162,6369,"Cumberland","ME"
"27011",1709,87,"Big Stone","MN"
"35039",1792,181,"Rio Arriba","NM"
"04013",1288,102004,"Maricopa","AZ"
"21099",1715,134,"Hart","KY"
"26051",1635,212,"Gladwin","MI"
"36077",1373,622,"Otsego","NY"
"48023",NA,NA,"Baylor","TX"
"54025",1277,171,"Greenbrier","WV"
"19127",1435,879,"Marshall","IA"
"37073",1626,226,"Gates","NC"
"37147",1888,5382,"Pitt","NC"
"21131",NA,NA,"Leslie","KY"
"22079",1345,1556,"Rapides","LA"
"34019",2062,4047,"Hunterdon","NJ"
"26105",NA,NA,"Mason","MI"
"27131",2101,1850,"Rice","MN"
"48181",2208,2366,"Grayson","TX"
"29189",1980,29939,"St. Louis","MO"
"05113",1841,218,"Polk","AR"
"26119",NA,NA,"Montmorency","MI"
"48307",1914,45,"McCulloch","TX"
"32009",NA,NA,"Esmeralda","NV"
"72123",NA,NA,"Salinas",NA
"18015",1689,340,"Carroll","IN"
"26099",1424,16447,"Macomb","MI"
"26129",2114,146,"Ogemaw","MI"
"26145",1930,1910,"Saginaw","MI"
"47047",2092,1582,"Fayette","TN"
"20163",NA,NA,"Rooks","KS"
"72097",NA,NA,"Mayagüez",NA
"20183",NA,NA,"Smith","KS"
"24035",1753,2027,"Queen Anne's","MD"
"48027",1412,10179,"Bell","TX"
"36117",1202,1517,"Wayne","NY"
"31153",2471,8352,"Sarpy","NE"
"37027",1257,1848,"Caldwell","NC"
"51181",1504,195,"Surry","VA"
"29195",1626,235,"Saline","MO"
"37033",1221,348,"Caswell","NC"
"26131",NA,NA,"Ontonagon","MI"
"33015",1900,7797,"Rockingham","NH"
"05055",1645,728,"Greene","AR"
"37045",1241,1948,"Cleveland","NC"
"42121",954,299,"Venango","PA"
"05057",1740,100,"Hempstead","AR"
"01011",2430,22,"Bullock","AL"
"01109",1740,367,"Pike","AL"
"48425",1797,153,"Somervell","TX"
"28147",2484,56,"Walthall","MS"
"13291",1685,663,"Union","GA"
"13301",2297,33,"Warren","GA"
"40065",2292,695,"Jackson","OK"
"29223",NA,NA,"Wayne","MO"
"34001",1828,6778,"Atlantic","NJ"
"05119",1697,12016,"Pulaski","AR"
"51660",1221,514,"Harrisonburg","VA"
"42009",981,548,"Bedford","PA"
"05099",1930,25,"Nevada","AR"
"05105",1734,115,"Perry","AR"
"51685",1302,471,"Manassas Park","VA"
"05109",1535,50,"Pike","AR"
"18049",1530,153,"Fulton","IN"
"18073",1493,754,"Jasper","IN"
"06053",1620,6566,"Monterey","CA"
"19013",1382,1429,"Black Hawk","IA"
"10003",1408,16502,"New Castle","DE"
"08029",1248,927,"Delta","CO"
"51580",1154,128,"Covington","VA"
"06023",1401,2131,"Humboldt","CA"
"04009",1262,533,"Graham","AZ"
"13091",1973,161,"Dodge","GA"
"31025",2521,894,"Cass","NE"
"09013",1719,3114,"Tolland","CT"
"01119",1856,28,"Sumter","AL"
"48167",2525,6466,"Galveston","TX"
"39111",1277,41,"Monroe","OH"
"47067",NA,NA,"Hancock","TN"
"01077",1715,1944,"Lauderdale","AL"
"13295",1619,1537,"Walker","GA"
"19007",1392,76,"Appanoose","IA"
"18147",1630,211,"Spencer","IN"
"27155",NA,NA,"Traverse","MN"
"18123",1537,360,"Perry","IN"
"38097",1900,111,"Traill","ND"
"12077",2199,41,"Liberty","FL"
"49049",1217,13698,"Utah","UT"
"30099",1523,77,"Teton","MT"
"18165",1719,126,"Vermillion","IN"
"37095",NA,NA,"Hyde","NC"
"04015",1020,4980,"Mohave","AZ"
"56029",1439,1069,"Park","WY"
"56037",1163,1277,"Sweetwater","WY"
"30061",1579,103,"Mineral","MT"
"30065",2196,82,"Musselshell","MT"
"34023",1620,17540,"Middlesex","NJ"
"48359",NA,NA,"Oldham","TX"
"13297",1952,3484,"Walton","GA"
"13303",1971,178,"Washington","GA"
"30081",1650,1465,"Ravalli","MT"
"29115",NA,NA,"Linn","MO"
"06071",1545,47062,"San Bernardino","CA"
"13169",1844,585,"Jones","GA"
"13099",2223,65,"Early","GA"
"08123",2264,8402,"Weld","CO"
"48443",NA,NA,"Terrell","TX"
"17191",NA,NA,"Wayne","IL"
"08033",NA,NA,"Dolores","CO"
"02013",NA,NA,"Aleutians East","AK"
"02060",NA,NA,"Bristol Bay","AK"
"02070",NA,NA,"Dillingham","AK"
"40089",2176,100,"McCurtain","OK"
"29009",1826,438,"Barry","MO"
"38037",NA,NA,"Grant","ND"
"48355",2182,5968,"Nueces","TX"
"17171",NA,NA,"Scott","IL"
"21011",NA,NA,"Bath","KY"
"26087",1965,1540,"Lapeer","MI"
"31097",2268,47,"Johnson","NE"
"35005",2004,1663,"Chaves","NM"
"42061",969,563,"Huntingdon","PA"
"51131",2069,241,"Northampton","VA"
"08045",1666,1308,"Garfield","CO"
"26007",1536,177,"Alpena","MI"
"38021",1635,41,"Dickey","ND"
"41065",1183,499,"Wasco","OR"
"05037",1966,290,"Cross","AR"
"13089",2432,21393,"DeKalb","GA"
"49033",NA,NA,"Rich","UT"
"25011",1551,795,"Franklin","MA"
"17195",1491,463,"Whiteside","IL"
"13127",2302,2315,"Glynn","GA"
"39155",1181,2874,"Trumbull","OH"
"13137",1742,913,"Habersham","GA"
"39157",1219,1064,"Tuscarawas","OH"
"39159",1600,986,"Union","OH"
"13145",2042,1550,"Harris","GA"
"13147",1709,431,"Hart","GA"
"39099",1191,3134,"Mahoning","OH"
"09015",1580,2388,"Windham","CT"
"08051",1776,363,"Gunnison","CO"
"16019",1226,2845,"Bonneville","ID"
"06091",2141,50,"Sierra","CA"
"40113",2342,549,"Osage","OK"
"22099",1857,588,"St. Martin","LA"
"22103",3046,7499,"St. Tammany","LA"
"36033",1289,370,"Franklin","NY"
"28063",NA,NA,"Jefferson","MS"
"47127",1727,100,"Moore","TN"
"36007",1052,2689,"Broome","NY"
"36093",1796,2800,"Schenectady","NY"
"40005",2294,51,"Atoka","OK"
"36107",1410,556,"Tioga","NY"
"27157",1964,314,"Wabasha","MN"
"37029",2158,540,"Camden","NC"
"51175",1524,393,"Southampton","VA"
"36027",1794,6401,"Dutchess","NY"
"51095",1603,2683,"James City","VA"
"37075",1368,68,"Graham","NC"
"01025",2111,293,"Clarke","AL"
"01091",1989,161,"Marengo","AL"
"01131",1996,28,"Wilcox","AL"
"54099",1343,221,"Wayne","WV"
"01099",1926,198,"Monroe","AL"
"24001",1418,994,"Allegany","MD"
"01127",1987,772,"Walker","AL"
"54059",NA,NA,"Mingo","WV"
"54061",1400,1436,"Monongalia","WV"
"51155",1212,900,"Pulaski","VA"
"54071",NA,NA,"Pendleton","WV"
"29153",NA,NA,"Ozark","MO"
"40141",1947,56,"Tillman","OK"
"48411",NA,NA,"San Saba","TX"
"31171",NA,NA,"Thomas","NE"
"42031",1066,177,"Clarion","PA"
"51087",1353,12698,"Henrico","VA"
"55043",1573,206,"Grant","WI"
"35006",1227,124,"Cibola","NM"
"12125",2160,92,"Union","FL"
"38089",1934,787,"Stark","ND"
"20001",NA,NA,"Allen","KS"
"28107",1939,186,"Panola","MS"
"40111",2191,284,"Okmulgee","OK"
"51083",1276,599,"Halifax","VA"
"18163",1351,3461,"Vanderburgh","IN"
"38065",NA,NA,"Oliver","ND"
"05051",1946,1856,"Garland","AR"
"04012",1152,116,"La Paz","AZ"
"17197",1770,16111,"Will","IL"
"29129",NA,NA,"Mercer","MO"
"08079",NA,NA,"Mineral","CO"
"48273",2146,340,"Kleberg","TX"
"05139",1846,786,"Union","AR"
"06115",1639,2810,"Yuba","CA"
"13013",1583,3309,"Barrow","GA"
"08057",NA,NA,"Jackson","CO"
"37175",1620,644,"Transylvania","NC"
"51077",1141,189,"Grayson","VA"
"08063",2680,58,"Kit Carson","CO"
"22057",2194,1227,"Lafourche","LA"
"37185",1552,208,"Warren","NC"
"72053",NA,NA,"Fajardo",NA
"17089",1716,11076,"Kane","IL"
"30005",1688,33,"Blaine","MT"
"72121",NA,NA,"Sabana Grande",NA
"38019",NA,NA,"Cavalier","ND"
"06015",1611,369,"Del Norte","CA"
"29017",NA,NA,"Bollinger","MO"
"51720",1239,23,"Norton","VA"
"36075",1687,1362,"Oswego","NY"
"55011",1483,102,"Buffalo","WI"
"36087",2325,6162,"Rockland","NY"
"08011",NA,NA,"Bent","CO"
"09001",2521,16964,"Fairfield","CT"
"05005",1667,969,"Baxter","AR"
"51193",1494,627,"Westmoreland","VA"
"38083",NA,NA,"Sheridan","ND"
"29225",1884,607,"Webster","MO"
"37059",1330,1394,"Davie","NC"
"05063",1819,628,"Independence","AR"
"42129",984,6879,"Westmoreland","PA"
"48199",2246,1054,"Hardin","TX"
"48431",NA,NA,"Sterling","TX"
"48461",NA,NA,"Upton","TX"
"48475",1880,119,"Ward","TX"
"48485",2077,2528,"Wichita","TX"
"08065",1498,158,"Lake","CO"
"08071",2084,191,"Las Animas","CO"
"36011",1616,903,"Cayuga","NY"
"48253",2174,151,"Jones","TX"
"37091",1433,151,"Hertford","NC"
"08093",2088,813,"Park","CO"
"26097",1903,44,"Mackinac","MI"
"08109",1706,41,"Saguache","CO"
"48229",NA,NA,"Hudspeth","TX"
"09007",2045,3912,"Middlesex","CT"
"01021",1709,762,"Chilton","AL"
"20071",NA,NA,"Greeley","KS"
"40035",2048,92,"Craig","OK"
"06099",1287,16471,"Stanislaus","CA"
"20055",2263,695,"Finney","KS"
"46119",NA,NA,"Sully","SD"
"47133",1482,236,"Overton","TN"
"54097",1414,79,"Upshur","WV"
"40103",2606,107,"Noble","OK"
"48311",NA,NA,"McMullen","TX"
"54003",1261,3145,"Berkeley","WV"
"53023",1787,21,"Garfield","WA"
"26137",NA,NA,"Otsego","MI"
"37051",1720,16482,"Cumberland","NC"
"16033",NA,NA,"Clark","ID"
"56021",2096,4458,"Laramie","WY"
"48281",1727,494,"Lampasas","TX"
"16007",1070,93,"Bear Lake","ID"
"24037",1783,4326,"St. Mary's","MD"
"38033",NA,NA,"Golden Valley","ND"
"32031",1318,8997,"Washoe","NV"
"32005",1359,1103,"Douglas","NV"
"18009",1490,141,"Blackford","IN"
"18169",1266,269,"Wabash","IN"
"72089",NA,NA,"Luquillo",NA
"05049",1785,105,"Fulton","AR"
"08005",2663,14718,"Arapahoe","CO"
"05033",1749,1221,"Crawford","AR"
"29021",1603,1963,"Buchanan","MO"
"31055",2490,17270,"Douglas","NE"
"06021",1345,356,"Glenn","CA"
"42133",1045,13449,"York","PA"
"31043",2028,298,"Dakota","NE"
"37077",1462,1622,"Granville","NC"
"31027",1934,62,"Cedar","NE"
"06027",1546,183,"Inyo","CA"
"37097",1488,5609,"Iredell","NC"
"40129",NA,NA,"Roger Mills","OK"
"13189",1705,430,"McDuffie","GA"
"41055",NA,NA,"Sherman","OR"
"41063",1395,104,"Wallowa","OR"
"55041",1407,40,"Forest","WI"
"19025",1440,87,"Calhoun","IA"
"48093",1981,88,"Comanche","TX"
"48143",2043,559,"Erath","TX"
"48101",NA,NA,"Cottle","TX"
"48107",NA,NA,"Crosby","TX"
"26037",2000,892,"Clinton","MI"
"23007",1194,226,"Franklin","ME"
"47145",1574,919,"Roane","TN"
"21107",1928,455,"Hopkins","KY"
"26003",1587,53,"Alger","MI"
"37017",2067,342,"Bladen","NC"
"29127",1606,203,"Marion","MO"
"39101",1368,734,"Marion","OH"
"53009",1463,1206,"Clallam","WA"
"05067",1666,108,"Jackson","AR"
"51065",1298,983,"Fluvanna","VA"
"01053",2030,406,"Escambia","AL"
"12089",2213,2439,"Nassau","FL"
"36089",1466,475,"St. Lawrence","NY"
"37019",2909,4591,"Brunswick","NC"
"51143",1170,1075,"Pittsylvania","VA"
"13017",1743,170,"Ben Hill","GA"
"37163",1795,1015,"Sampson","NC"
"36069",1435,1755,"Ontario","NY"
"51165",1154,2380,"Rockingham","VA"
"02122",1595,1418,"Kenai Peninsula","AK"
"48283",NA,NA,"La Salle","TX"
"46087",NA,NA,"McCook","SD"
"29099",1776,7277,"Jefferson","MO"
"54011",1287,1175,"Cabell","WV"
"17001",1434,424,"Adams","IL"
"12011",4456,33194,"Broward","FL"
"39169",1287,1261,"Wayne","OH"
"39011",1382,394,"Auglaize","OH"
"13183",1897,599,"Long","GA"
"39033",1510,350,"Crawford","OH"
"02100",NA,NA,"Haines","AK"
"05077",NA,NA,"Lee","AR"
"05095",NA,NA,"Monroe","AR"
"05117",2014,56,"Prairie","AR"
"40013",2271,366,"Bryan","OK"
"51137",1433,1349,"Orange","VA"
"48471",1748,574,"Walker","TX"
"40029",NA,NA,"Coal","OK"
"51031",1073,1439,"Campbell","VA"
"48339",2110,10600,"Montgomery","TX"
"40091",2159,149,"McIntosh","OK"
"40095",2354,115,"Marshall","OK"
"48225",1990,122,"Houston","TX"
"48407",2018,245,"San Jacinto","TX"
"48395",2113,177,"Robertson","TX"
